record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
THUAS_S016,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THUAS_S016,wear_log,1.0,,,,,0.0,2.0,,,,2025-07-07 21:30,,,,,,,,,,,,,,,,62351680-5B6B-11F0-B3E3-8311EF8F40D6,2025-07-07 21:48:41,2025-07-07 21:50:52,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-07 21:50:53"",    ""utcTime"": ""2025-07-07 19:48:41.575538Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,2.0,,,,,0.0,1.0,,,2025-07-08 10:15,,,,,,,,,,,,,,,,,430AA1D0-5BD4-11F0-B5E9-5FE3389FACBC,2025-07-08 10:19:26,2025-07-08 10:19:52,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-08 10:19:53"",    ""utcTime"": ""2025-07-08 08:19:26.445586Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,3.0,,,,,0.0,2.0,,,,2025-07-08 23:00,,,,,,,,,,,,,,,,94F38380-5C3E-11F0-98E3-C94085C2CB16,2025-07-08 23:00:30,2025-07-08 23:00:58,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-08 23:00:59"",    ""utcTime"": ""2025-07-08 21:00:30.519802Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,4.0,,,,,0.0,1.0,,,2025-07-09 08:35,,,,,,,,,,,,,,,,,E7AB4CC0-5C8E-11F0-ACBA-D5A5C8324ADE,2025-07-09 08:35:29,2025-07-09 08:35:54,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-09 08:35:55"",    ""utcTime"": ""2025-07-09 06:35:29.034937Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,5.0,,,,,0.0,2.0,,,,2025-07-09 22:32,,,,,,,,,,,,,,,,C42AF500-5D03-11F0-9DA5-8B149E719092,2025-07-09 22:32:00,2025-07-09 22:32:22,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-09 22:32:22"",    ""utcTime"": ""2025-07-09 20:32:00.591285Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,6.0,,,,,0.0,1.0,,,2025-07-10 08:26,,,,,,,,,,,,,,,,,C231A750-5D56-11F0-AFBB-AB89663B4C8D,2025-07-10 08:26:05,2025-07-10 08:26:34,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-10 08:26:35"",    ""utcTime"": ""2025-07-10 06:26:05.509068Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,7.0,,,,,0.0,2.0,,,,2025-07-10 23:27,,,,,,,,,,,,,,,,AB127990-5DD4-11F0-A61A-0BB9B25C829D,2025-07-10 23:27:23,2025-07-10 23:27:37,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-10 23:27:37"",    ""utcTime"": ""2025-07-10 21:27:23.304472Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,8.0,,,,,0.0,1.0,,,2025-07-11 08:18,,,,,,,,,,,,,,,,,DC89E5E0-5E1E-11F0-80C3-4B7BE06E00DD,2025-07-11 08:18:29,2025-07-11 08:18:44,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-11 08:18:45"",    ""utcTime"": ""2025-07-11 06:18:29.051057Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,9.0,,,,,0.0,2.0,,,,2025-07-12 01:16,,,,,,,,,,,,,,,,FF7D6840-5EAC-11F0-A702-975711BD8EA8,2025-07-12 01:15:56,2025-07-12 01:16:21,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-12 01:16:21"",    ""utcTime"": ""2025-07-11 23:15:56.228364Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,10.0,,,,,0.0,1.0,,,2025-07-12 10:36,,,,,,,,,,,,,,,,,5CC3BF60-5EFB-11F0-8D6A-E925E59C73D9,2025-07-12 10:36:53,2025-07-12 10:37:06,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-12 10:37:06"",    ""utcTime"": ""2025-07-12 08:36:53.462068Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,11.0,,,,,0.0,0.0,2025-07-12 11:24,2.0,,,,0.0,nightstand. indoor daylight,0.0,,,,,,,,,,,,087BF4C0-5F02-11F0-B6CB-33EDFE06C532,2025-07-12 11:24:38,2025-07-12 11:25:14,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-12 11:25:14"",    ""utcTime"": ""2025-07-12 09:24:38.539693Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S016,wear_log,12.0,,,,,0.0,1.0,,,2025-07-13 11:28,,,,,,,,,,,,,,,,,99373FA0-5FCB-11F0-958C-FB727C00793D,2025-07-13 11:27:30,2025-07-13 11:28:37,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-13 11:28:37"",    ""utcTime"": ""2025-07-13 09:27:30.202475Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S016,wear_log,13.0,,,,,0.0,2.0,,,,2025-07-13 19:56,,,,,,,,,,,,,,,,B5306190-6012-11F0-950B-CD6D2166875B,2025-07-13 19:56:31,2025-07-13 19:56:44,,1.0,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-07-13 19:56:45"",    ""utcTime"": ""2025-07-13 17:56:31.401691Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""SM-A515F"",    ""percentComplete"": ""15""  }",result.zip,0.0
