record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
THUAS_S018,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THUAS_S018,wear_log,1.0,,,,,0.0,1.0,,,2025-09-22 07:29,,,,,,,,,,,,,,,,,0139AC10-9775-11F0-9B98-2B3FC261EACD,2025-09-22 07:28:43,2025-09-22 07:29:24,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-22 07:29:25"",    ""utcTime"": ""2025-09-22 05:28:43.600796Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""15""  }",result_wear_log_THUAS_S018_1.zip,0.0
THUAS_S018,wear_log,2.0,,,,,0.0,2.0,,,,2025-09-22 22:41,,,,,,,,,,,,,,,,C0383990-97F4-11F0-B513-57AEC50DAA10,2025-09-22 22:43:10,2025-09-22 22:43:34,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-22 22:43:34"",    ""utcTime"": ""2025-09-22 20:43:10.121893Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""15""  }",result_wear_log_THUAS_S018_2.zip,0.0
THUAS_S018,wear_log,3.0,,,,,0.0,1.0,,,2025-09-23 06:59,,,,,,,,,,,,,,,,,FDEED150-9839-11F0-8AA6-25C70FFCBB39,2025-09-23 06:58:48,2025-09-23 06:59:08,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-23 06:59:09"",    ""utcTime"": ""2025-09-23 04:58:48.933708Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""15""  }",result_wear_log_THUAS_S018_3.zip,0.0
THUAS_S018,wear_log,4.0,,,,,0.0,0.0,2025-09-23 09:31,4.0,,,,1.0,,0.0,,,,,,,,,,,,3D032520-984F-11F0-8AA6-25C70FFCBB39,2025-09-23 09:30:54,2025-09-23 09:31:51,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-23 09:31:52"",    ""utcTime"": ""2025-09-23 07:30:54.194275Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""29""  }",result_wear_log_THUAS_S018_4.zip,0.0
THUAS_S018,wear_log,5.0,,,,,0.0,1.0,,,2025-09-23 10:58,,,,,,,,,,,,,,,,,80C67120-985B-11F0-8AA6-25C70FFCBB39,2025-09-23 10:58:41,2025-09-23 10:58:52,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-23 10:58:53"",    ""utcTime"": ""2025-09-23 08:58:41.842460Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""15""  }",result_wear_log_THUAS_S018_5.zip,0.0
THUAS_S018,wear_log,6.0,,,,,0.0,2.0,,,,2025-09-23 23:09,,,,,,,,,,,,,,,,7678E570-98C1-11F0-9F42-81BD80DD7D9D,2025-09-23 23:08:33,2025-09-23 23:09:22,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-23 23:09:22"",    ""utcTime"": ""2025-09-23 21:08:33.222973Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""15""  }",result_wear_log_THUAS_S018_6.zip,0.0
THUAS_S018,wear_log,7.0,,,,,0.0,1.0,,,2025-09-24 07:11,,,,,,,,,,,,,,,,,E05C4E30-9904-11F0-A5E3-A1E05B99C842,2025-09-24 07:11:07,2025-09-24 07:11:21,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-24 07:11:22"",    ""utcTime"": ""2025-09-24 05:11:07.155265Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""15""  }",result_wear_log_THUAS_S018_7.zip,0.0
THUAS_S018,wear_log,8.0,,,,,0.0,1.0,,,2025-09-24 09:11,,,,,,,,,,,,,,,,,B4114900-9915-11F0-A5E3-A1E05B99C842,2025-09-24 09:11:34,2025-09-24 09:11:45,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-24 09:11:46"",    ""utcTime"": ""2025-09-24 07:11:34.288005Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""15""  }",result_wear_log_THUAS_S018_8.zip,0.0
THUAS_S018,wear_log,9.0,,,,,0.0,0.0,2025-09-24 12:05,1.0,,,,1.0,,0.0,,,,,,,,,,,,076CEDD0-992E-11F0-A5E3-A1E05B99C842,2025-09-24 12:05:42,2025-09-24 12:06:07,,1.0,"{    ""devicemanufacturer"": ""OPPO"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-09-24 12:06:07"",    ""utcTime"": ""2025-09-24 10:05:42.061341Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.0"",    ""buildnumber"": ""186"",    ""configversion"": ""4"",    ""devicemodel"": ""CPH2481"",    ""percentComplete"": ""29""  }",result_wear_log_THUAS_S018_9.zip,0.0
