timestamp;lightsource;activity;activity_desc
7-7-2025 0:00;;;
7-7-2025 1:00;;;
7-7-2025 2:00;;;
7-7-2025 3:00;;;
7-7-2025 4:00;;;
7-7-2025 5:00;;;
7-7-2025 6:00;;;
7-7-2025 7:00;;;
7-7-2025 8:00;;;
7-7-2025 9:00;;;
7-7-2025 10:00;;;
7-7-2025 11:00;;;
7-7-2025 12:00;;;
7-7-2025 13:00;;;
7-7-2025 14:00;;;
7-7-2025 15:00;;;
7-7-2025 16:00;;;
7-7-2025 17:00;I;3;
7-7-2025 18:00;I;5;
7-7-2025 19:00;I;5;
7-7-2025 20:00;I;5;
7-7-2025 21:00;L+I;3;
7-7-2025 22:00;;;
7-7-2025 23:00;;;
8-7-2025 0:00;;;
8-7-2025 1:00;;;
8-7-2025 2:00;;;
8-7-2025 3:00;;;
8-7-2025 4:00;;;
8-7-2025 5:00;;;
8-7-2025 6:00;;;
8-7-2025 7:00;;;
8-7-2025 8:00;I;2;
8-7-2025 9:00;O;4;
8-7-2025 10:00;I+E;5;
8-7-2025 11:00;I+E+L;5;
8-7-2025 12:00;O;4;
8-7-2025 13:00;I+E+L;4;
8-7-2025 14:00;I+E+L;5;
8-7-2025 15:00;I+E;5;
8-7-2025 16:00;I+E;5;
8-7-2025 17:00;I;8;
8-7-2025 18:00;L;8;
8-7-2025 19:00;L;8;
8-7-2025 20:00;I;2;
8-7-2025 21:00;I;2;
8-7-2025 22:00;D;;
8-7-2025 23:00;;;
9-7-2025 0:00;;;
9-7-2025 1:00;;;
9-7-2025 2:00;;;
9-7-2025 3:00;;;
9-7-2025 4:00;;;
9-7-2025 5:00;;;
9-7-2025 6:00;;;
9-7-2025 7:00;;;
9-7-2025 8:00;I;2;
9-7-2025 9:00;I;5;
9-7-2025 10:00;I;5;
9-7-2025 11:00;I;5;
9-7-2025 12:00;O;4;
9-7-2025 13:00;I;5;
9-7-2025 14:00;O;3;
9-7-2025 15:00;L;5;
9-7-2025 16:00;O;3;
9-7-2025 17:00;O;5;
9-7-2025 18:00;I;2;
9-7-2025 19:00;I;2;
9-7-2025 20:00;I;8;
9-7-2025 21:00;I;8;
9-7-2025 22:00;;;
9-7-2025 23:00;;;
10-7-2025 0:00;;;
10-7-2025 1:00;;;
10-7-2025 2:00;;;
10-7-2025 3:00;;;
10-7-2025 4:00;;;
10-7-2025 5:00;;;
10-7-2025 6:00;;;
10-7-2025 7:00;I;1;also 2
10-7-2025 8:00;I;5;
10-7-2025 9:00;I;5;
10-7-2025 10:00;I;5;
10-7-2025 11:00;I;5;
10-7-2025 12:00;I;5;
10-7-2025 13:00;I;5;
10-7-2025 14:00;I;5;
10-7-2025 15:00;I;5;
10-7-2025 16:00;I;5;
10-7-2025 17:00;I;3;not wearing glasses
10-7-2025 18:00;I;3;not wearing glasses
10-7-2025 19:00;O;7;not wearing glasses
10-7-2025 20:00;O;7;not wearing glasses
10-7-2025 21:00;O;7;not wearing glasses
10-7-2025 22:00;O;7;not wearing glasses
10-7-2025 23:00;;;
11-7-2025 0:00;;;
11-7-2025 1:00;;;
11-7-2025 2:00;;;
11-7-2025 3:00;;;
11-7-2025 4:00;;;
11-7-2025 5:00;;;
11-7-2025 6:00;;;
11-7-2025 7:00;;;
11-7-2025 8:00;I;2;
11-7-2025 9:00;I;2;
11-7-2025 10:00;I;2;not wearing glasses
11-7-2025 11:00;I;2;not wearing glasses
11-7-2025 12:00;I;2;
11-7-2025 13:00;O;7;
11-7-2025 14:00;O;4;
11-7-2025 15:00;I;5;
11-7-2025 16:00;O;2;
11-7-2025 17:00;O;2;
11-7-2025 18:00;I;8;not wearing glasses
11-7-2025 19:00;I;8;not wearing glasses
11-7-2025 20:00;I;2;
11-7-2025 21:00;;;
11-7-2025 22:00;;;
11-7-2025 23:00;;;
12-7-2025 0:00;;;
12-7-2025 1:00;;;
12-7-2025 2:00;;;
12-7-2025 3:00;;;
12-7-2025 4:00;;;
12-7-2025 5:00;;;
12-7-2025 6:00;;;
12-7-2025 7:00;;;
12-7-2025 8:00;I;2;
12-7-2025 9:00;O;4;
12-7-2025 10:00;O;4;
12-7-2025 11:00;O;7;
12-7-2025 12:00;O;7;
12-7-2025 13:00;O;7;
12-7-2025 14:00;I;7;
12-7-2025 15:00;O;8;
12-7-2025 16:00;O;8;
12-7-2025 17:00;I;2;
12-7-2025 18:00;I;7;
12-7-2025 19:00;O;8;not wearing glasses
12-7-2025 20:00;O;8;not wearing glasses
12-7-2025 21:00;O;8;not wearing glasses
12-7-2025 22:00;O;8;not wearing glasses
12-7-2025 23:00;;;
13-7-2025 0:00;;;
13-7-2025 1:00;;;
13-7-2025 2:00;;;
13-7-2025 3:00;;;
13-7-2025 4:00;;;
13-7-2025 5:00;;;
13-7-2025 6:00;;;
13-7-2025 7:00;;;
13-7-2025 8:00;I;2;
13-7-2025 9:00;O;4;
13-7-2025 10:00;I;7;
13-7-2025 11:00;;;movie theater
13-7-2025 12:00;;;movie theater
13-7-2025 13:00;O;4;
13-7-2025 14:00;I;8;volunteer in movie theater
13-7-2025 15:00;I;8;volunteer in movie theater
13-7-2025 16:00;I;8;volunteer in movie theater
13-7-2025 17:00;I;8;volunteer in movie theater
13-7-2025 18:00;I;8;volunteer in movie theater
13-7-2025 19:00;I;2;
13-7-2025 20:00;I;2;
13-7-2025 21:00;I;2;
13-7-2025 22:00;;;
13-7-2025 23:00;;;
14-7-2025 0:00;;;
14-7-2025 1:00;;;
14-7-2025 2:00;;;
14-7-2025 3:00;;;
14-7-2025 4:00;;;
14-7-2025 5:00;;;
14-7-2025 6:00;;;
14-7-2025 7:00;I;2;
14-7-2025 8:00;I;5;
14-7-2025 9:00;I;5;
14-7-2025 10:00;I;5;
14-7-2025 11:00;I;5;
14-7-2025 12:00;O;;
14-7-2025 13:00;;;
14-7-2025 14:00;;;
14-7-2025 15:00;;;
14-7-2025 16:00;;;
14-7-2025 17:00;;;
14-7-2025 18:00;;;
14-7-2025 19:00;;;
14-7-2025 20:00;;;
14-7-2025 21:00;;;
14-7-2025 22:00;;;
14-7-2025 23:00;;;
