record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
THUAS_S010,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THUAS_S010,wear_log,1.0,,,,,0.0,0.0,2025-06-02 18:34,0.0,,,,1.0,,0.0,,,,,,,,,,,,64703220-3FCF-11F0-A8AA-29229DDA69BA,2025-06-02 18:34:02,2025-06-02 18:35:07,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-02 18:35:07"",    ""utcTime"": ""2025-06-02 16:34:02.434016Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S010,wear_log,2.0,,,,,0.0,1.0,,,2025-06-02 22:03,,,,,,,,,,,,,,,,,A7900270-3FEC-11F0-ACE3-27DD9DB92F2C,2025-06-02 22:03:30,2025-06-02 22:03:55,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-02 22:03:55"",    ""utcTime"": ""2025-06-02 20:03:30.455712Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S010,wear_log,3.0,,,,,0.0,2.0,,,,2025-06-03 00:39,,,,,,,,,,,,,,,,6A183910-4002-11F0-A2C1-E535FE1F1561,2025-06-03 00:39:16,2025-06-03 00:39:36,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-03 00:39:37"",    ""utcTime"": ""2025-06-02 22:39:16.257631Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S010,wear_log,4.0,,,,,0.0,1.0,,,2025-06-03 10:25,,,,,,,,,,,,,,,,,370E25F0-4054-11F0-9E16-77C616215FFC,2025-06-03 10:24:49,2025-06-03 10:25:10,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-03 10:25:10"",    ""utcTime"": ""2025-06-03 08:24:49.358959Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S010,wear_log,5.0,,,,,0.0,0.0,2025-06-03 23:18,3.0,,,,1.0,,1.0,,,,,,,,,,,,2F514880-40C0-11F0-85F0-8DB90DE65224,2025-06-03 23:17:42,2025-06-03 23:19:14,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-03 23:19:15"",    ""utcTime"": ""2025-06-03 21:17:42.024791Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S010,wear_log,6.0,,,,,0.0,2.0,,,,2025-06-04 01:25,,,,,,,,,,,,,,,,FBE114A0-40D1-11F0-AD89-453909B3A29E,2025-06-04 01:25:06,2025-06-04 01:25:34,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-04 01:25:34"",    ""utcTime"": ""2025-06-03 23:25:06.666083Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S010,wear_log,7.0,,,,,0.0,0.0,2025-06-04 10:37,2.0,,,,0.0,"still not wore it today, took of the armband as well. pressed the button, after the shower ill press the button on all three devices",0.0,,,,,,,,,,,,1B36C050-411F-11F0-AFC6-FFBFAE7299A9,2025-06-04 10:37:10,2025-06-04 10:38:57,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-04 10:38:58"",    ""utcTime"": ""2025-06-04 08:37:10.485854Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S010,wear_log,8.0,,,,,1.0,,,,,,,,,,1.0,1.0,,2025-06-04 11:00,,,,,,,,F1DB2B30-4135-11F0-A597-C19DBFDC53FB,2025-06-04 13:20:39,2025-06-04 13:21:18,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-04 13:21:18"",    ""utcTime"": ""2025-06-04 11:20:39.523845Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""20""  }",result.zip,0.0
THUAS_S010,wear_log,9.0,,,,,0.0,0.0,2025-06-04 17:18,0.0,,,,1.0,,0.0,,,,,,,,,,,,1E5013D0-4157-11F0-90BE-E7297BD82E49,2025-06-04 17:18:07,2025-06-04 17:18:32,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-06-04 17:18:32"",    ""utcTime"": ""2025-06-04 15:18:07.501507Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.2"",    ""buildnumber"": ""171"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""29""  }",result.zip,0.0
