record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
THUAS_S011,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THUAS_S011,wear_log,1.0,,,,,0.0,0.0,2025-05-12 21:04,2.0,,,,1.0,,0.0,,,,,,,,,,,,D104B5E0-2F63-11F0-90DF-F98560762838,2025-05-12 21:03:40,2025-05-12 21:04:31,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-12 21:04:31"",    ""utcTime"": ""2025-05-12 19:03:40.350135Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S011,wear_log,2.0,,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,F08EE610-2F63-11F0-90DF-F98560762838,2025-05-12 21:04:33,2025-05-12 21:04:49,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-12 21:04:50"",    ""utcTime"": ""2025-05-12 19:04:33.265729Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""10""  }",result.zip,0.0
THUAS_S011,wear_log,3.0,,,,,0.0,2.0,,,,2025-05-12 22:24,,,,,,,,,,,,,,,,01778210-2F6F-11F0-90DF-F98560762838,2025-05-12 22:23:46,2025-05-12 22:24:42,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-12 22:24:43"",    ""utcTime"": ""2025-05-12 20:23:46.097935Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S011,wear_log,4.0,,,,,0.0,1.0,,,2025-05-13 07:30,,,,,,,,,,,,,,,,,65CA4530-2FBB-11F0-90DF-F98560762838,2025-05-13 07:30:36,2025-05-13 07:31:01,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-13 07:31:01"",    ""utcTime"": ""2025-05-13 05:30:36.162937Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S011,wear_log,5.0,,,,,0.0,0.0,2025-05-13 20:39,2.0,,,,1.0,,0.0,,,,,,,,,,,,96A1BDA0-3029-11F0-90DF-F98560762838,2025-05-13 20:39:22,2025-05-13 20:39:47,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-13 20:39:47"",    ""utcTime"": ""2025-05-13 18:39:22.746743Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S011,wear_log,6.0,,,,,0.0,1.0,,,2025-05-13 20:57,,,,,,,,,,,,,,,,,0DD4A7A0-302C-11F0-90DF-F98560762838,2025-05-13 20:57:01,2025-05-13 20:57:12,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-13 20:57:13"",    ""utcTime"": ""2025-05-13 18:57:01.722714Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S011,wear_log,7.0,,,,,0.0,2.0,,,,2025-05-14 22:14,,,,,,,,,,,,,,,,02DC7A10-3100-11F0-8AAA-790070C811D2,2025-05-14 22:14:16,2025-05-14 22:14:43,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-14 22:14:43"",    ""utcTime"": ""2025-05-14 20:14:16.625520Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S011,wear_log,8.0,,,,,1.0,,,,,,,,,,0.0,1.0,2025-05-15 15:20,,,,,,1.0,,0.0,02BDE130-3192-11F0-8741-833464D44E0C,2025-05-15 15:39:22,2025-05-15 15:40:00,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-15 15:40:01"",    ""utcTime"": ""2025-05-15 13:39:22.947452Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S011,wear_log,9.0,,,,,0.0,1.0,,,2025-05-15 15:40,,,,,,,,,,,,,,,,,19EEC4F0-3192-11F0-8741-833464D44E0C,2025-05-15 15:40:01,2025-05-15 15:40:28,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-15 15:40:28"",    ""utcTime"": ""2025-05-15 13:40:01.855420Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""15""  }",result.zip,0.0
