record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
THUAS_S005,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THUAS_S005,wear_log,1.0,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,7B8DBCA0-08B3-11F0-9AFD-A97BA4752EB7,2025-03-24 14:25:41,2025-03-24 14:26:02,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-24 14:26:02"",    ""utcTime"": ""2025-03-24 13:25:41.354337Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""10""  }",result.zip,0.0
THUAS_S005,wear_log,2.0,,,,,0.0,0.0,2025-03-24 16:40,0.0,,,,1.0,,0.0,,,,,,,,,,,,06695030-08C5-11F0-956C-71AB30361E62,2025-03-24 16:31:15,2025-03-24 16:31:59,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-24 16:31:59"",    ""utcTime"": ""2025-03-24 15:31:15.762903Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S005,wear_log,3.0,,,,,0.0,1.0,,,2025-03-24 18:03,,,,,,,,,,,,,,,,,02A1FC10-08D2-11F0-A627-779F84C12A80,2025-03-24 18:04:12,2025-03-24 18:04:33,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-24 18:04:34"",    ""utcTime"": ""2025-03-24 17:04:12.881392Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S005,wear_log,4.0,,,,,0.0,0.0,2025-03-24 20:42,2.0,,,,0.0,on my night self ,0.0,,,,,,,,,,,,1004A4A0-08E8-11F0-B0B2-7B13CF75CD51,2025-03-24 20:42:04,2025-03-24 20:42:54,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-24 20:42:55"",    ""utcTime"": ""2025-03-24 19:42:04.266628Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S005,wear_log,5.0,,,,,0.0,1.0,,,2025-03-24 21:38,,,,,,,,,,,,,,,,,38177500-08F0-11F0-A80F-E3C1D3F6BC4C,2025-03-24 21:40:27,2025-03-24 21:40:40,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-24 21:40:40"",    ""utcTime"": ""2025-03-24 20:40:27.472736Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S005,wear_log,6.0,,,,,0.0,2.0,,,,2025-03-25 00:07,,,,,,,,,,,,,,,,B4EBB230-0904-11F0-84B0-ABA03B1BB9BE,2025-03-25 00:07:06,2025-03-25 00:07:25,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-25 00:07:26"",    ""utcTime"": ""2025-03-24 23:07:06.835584Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S005,wear_log,7.0,,,,,0.0,1.0,,,2025-03-25 08:14,,,,,,,,,,,,,,,,,C993D750-0948-11F0-8613-6B5C3659A35D,2025-03-25 08:14:27,2025-03-25 08:14:53,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-25 08:14:53"",    ""utcTime"": ""2025-03-25 07:14:27.269176Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S005,wear_log,8.0,,,,,0.0,0.0,2025-03-25 21:40,2.0,,,,0.0,on my nightstand ,0.0,,,,,,,,,,,,52956E90-09B9-11F0-B204-9319C5231C31,2025-03-25 21:40:00,2025-03-25 21:40:33,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-25 21:40:33"",    ""utcTime"": ""2025-03-25 20:40:00.761347Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S005,wear_log,9.0,,,,,0.0,1.0,,,2025-03-25 21:52,,,,,,,,,,,,,,,,,10B46EC0-09BB-11F0-95AB-CBBDC966A51C,2025-03-25 21:52:29,2025-03-25 21:52:46,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-25 21:52:47"",    ""utcTime"": ""2025-03-25 20:52:29.228346Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S005,wear_log,10.0,,,,,0.0,2.0,,,,2025-03-25 23:01,,,,,,,,,,,,,,,,A10F4D60-09C4-11F0-B76C-C375382ABBF1,2025-03-25 23:00:56,2025-03-25 23:01:15,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-25 23:01:15"",    ""utcTime"": ""2025-03-25 22:00:56.886464Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S005,wear_log,11.0,,,,,0.0,0.0,2025-03-26 17:16,0.0,,,,0.0,in backpack,0.0,,,,,,,,,,,,A4DF9DC0-0A5D-11F0-ABF9-2F3028B03CDC,2025-03-26 17:16:16,2025-03-26 17:17:00,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-26 17:17:00"",    ""utcTime"": ""2025-03-26 16:16:16.284798Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S005,wear_log,12.0,,,,,0.0,1.0,,,2025-03-26 18:45,,,,,,,,,,,,,,,,,10DEBF90-0A6A-11F0-BD01-AF2BB910443F,2025-03-26 18:45:11,2025-03-26 18:45:21,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-26 18:45:22"",    ""utcTime"": ""2025-03-26 17:45:11.432884Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S005,wear_log,13.0,,,,,0.0,0.0,2025-03-26 20:15,2.0,,,,0.0,kitchen counter ,0.0,,,,,,,,,,,,A7320FE0-0A76-11F0-80A5-53E93E1791BD,2025-03-26 20:15:17,2025-03-26 20:15:50,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-26 20:15:50"",    ""utcTime"": ""2025-03-26 19:15:17.598641Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S005,wear_log,14.0,,,,,0.0,1.0,,,2025-03-26 20:43,,,,,,,,,,,,,,,,,A3D09890-0A7A-11F0-B77D-CB3EC1B38E5B,2025-03-26 20:43:49,2025-03-26 20:43:59,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3"",    ""syncdate"": ""2025-03-26 20:44:00"",    ""utcTime"": ""2025-03-26 19:43:49.913711Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0.0
