record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
THUAS_S001,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THUAS_S001,wear_log,1.0,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,ABB3AEC0-F1BC-11EF-8CA2-C91EE66F9A8C,2025-02-23 09:03:30,2025-02-23 09:03:57,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-23 09:03:58"",    ""utcTime"": ""2025-02-23 08:03:30.860949Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""10""  }",result.zip,0.0
THUAS_S001,wear_log,2.0,,,,,0.0,0.0,2025-02-23 11:23,2.0,,,,1.0,,0.0,,,,,,,,,,,,4239A3A0-F1D0-11EF-B4E2-A1658EE501AD,2025-02-23 11:23:43,2025-02-23 11:24:24,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-23 11:24:24"",    ""utcTime"": ""2025-02-23 10:23:43.834459Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S001,wear_log,3.0,,,,,0.0,1.0,,,2025-02-23 11:51,,,,,,,,,,,,,,,,,0348ACF0-F1D4-11EF-B4E2-A1658EE501AD,2025-02-23 11:50:36,2025-02-23 11:51:04,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-23 11:51:04"",    ""utcTime"": ""2025-02-23 10:50:36.223333Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S001,wear_log,4.0,,,,,0.0,0.0,2025-02-23 18:50,0.0,,,,1.0,,0.0,,,,,,,,,,,,A4393050-F20E-11EF-B4E2-A1658EE501AD,2025-02-23 18:50:17,2025-02-23 18:51:13,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-23 18:51:13"",    ""utcTime"": ""2025-02-23 17:50:17.045438Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S001,wear_log,5.0,,,,,0.0,1.0,,,2025-02-23 23:01,,,,,,,,,,,,,,,,,AE7C5D80-F231-11EF-95C8-C5B880B023FA,2025-02-23 23:01:06,2025-02-23 23:01:22,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-23 23:01:22"",    ""utcTime"": ""2025-02-23 22:01:06.648010Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S001,wear_log,6.0,,,,,0.0,2.0,,,,2025-02-23 23:52,,,,,,,,,,,,,,,,CD5513D0-F238-11EF-95C8-C5B880B023FA,2025-02-23 23:52:04,2025-02-23 23:52:35,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-23 23:52:35"",    ""utcTime"": ""2025-02-23 22:52:04.877604Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S001,wear_log,7.0,,,,,0.0,0.0,2025-02-24 09:15,2.0,,,,1.0,,0.0,,,,,,,,,,,,6EBC0FA0-F287-11EF-B659-F9E82FEA4A1D,2025-02-24 09:14:56,2025-02-24 09:15:33,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-24 09:15:33"",    ""utcTime"": ""2025-02-24 08:14:56.410830Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S001,wear_log,8.0,,,,,0.0,0.0,2025-02-25 00:10,4.0,,,,0.0,nightstand for sleeping ,0.0,,,,,,,,,,,,FD6220A0-F304-11EF-A98A-FD998181F5DB,2025-02-25 00:13:42,2025-02-25 00:15:05,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-25 00:15:05"",    ""utcTime"": ""2025-02-24 23:13:42.826332Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""34""  }",result.zip,0.0
THUAS_S001,wear_log,9.0,,,,,0.0,1.0,,,2025-02-25 09:45,,,,,,,,,,,,,,,,,FE3010A0-F354-11EF-BB65-A1B33892F1FB,2025-02-25 09:46:23,2025-02-25 09:46:37,,1.0,"{    ""devicemanufacturer"": ""motorola"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-02-25 09:46:38"",    ""utcTime"": ""2025-02-25 08:46:23.914343Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.9"",    ""buildnumber"": ""154"",    ""configversion"": ""4"",    ""devicemodel"": ""motorola edge 40 neo"",    ""percentComplete"": ""15""  }",result.zip,0.0
