record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
THUAS_S007,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THUAS_S007,wear_log,1.0,,,,,0.0,2.0,,,,2025-04-07 20:53,,,,,,,,,,,,,,,,80FD2B10-13E1-11F0-89C7-094875696997,2025-04-07 20:52:50,2025-04-07 20:53:38,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-07 20:53:38"",    ""utcTime"": ""2025-04-07 18:52:50.113229Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,2.0,,,,,1.0,,,,,,,,,,1.0,1.0,,2025-04-08 05:30,,,,,,,,8F814430-142E-11F0-B240-4BE0C3C7C011,2025-04-08 06:04:25,2025-04-08 06:05:08,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 06:05:09"",    ""utcTime"": ""2025-04-08 04:04:25.715747Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""20""  }",result.zip,0.0
THUAS_S007,wear_log,3.0,,,,,0.0,1.0,,,2025-04-08 11:40,,,,,,,,,,,,,,,,,76338F90-145D-11F0-9EEC-CBA8DDAEEF6C,2025-04-08 11:40:09,2025-04-08 11:40:25,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 11:40:25"",    ""utcTime"": ""2025-04-08 09:40:09.608944Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,4.0,,,,,0.0,0.0,2025-04-08 18:02,1.0,,,,1.0,,0.0,,,,,,,,,,,,CF6997F0-1492-11F0-ADC5-FF744BE4998C,2025-04-08 18:02:02,2025-04-08 18:02:58,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 18:02:59"",    ""utcTime"": ""2025-04-08 16:02:02.606963Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S007,wear_log,5.0,,,,,0.0,1.0,,,2025-04-08 18:12,,,,,,,,,,,,,,,,,33C3F140-1494-11F0-B635-DD673B811C0B,2025-04-08 18:12:00,2025-04-08 18:12:14,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 18:12:14"",    ""utcTime"": ""2025-04-08 16:12:00.468116Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,6.0,,,,,0.0,0.0,2025-04-08 18:35,1.0,,,,1.0,,0.0,,,,,,,,,,,,840DF5D0-1497-11F0-B635-DD673B811C0B,2025-04-08 18:35:43,2025-04-08 18:36:36,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 18:36:37"",    ""utcTime"": ""2025-04-08 16:35:43.661013Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S007,wear_log,7.0,,,,,0.0,1.0,,,2025-04-08 19:12,,,,,,,,,,,,,,,,,A2E3FEF0-149C-11F0-B635-DD673B811C0B,2025-04-08 19:12:22,2025-04-08 19:12:37,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 19:12:37"",    ""utcTime"": ""2025-04-08 17:12:22.879310Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,8.0,,,,,0.0,0.0,2025-04-08 20:43,1.0,,,,1.0,,0.0,,,,,,,,,,,,5A7FD140-14A9-11F0-A267-CFA607DAE85A,2025-04-08 20:43:24,2025-04-08 20:44:06,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 20:44:06"",    ""utcTime"": ""2025-04-08 18:43:24.884340Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S007,wear_log,9.0,,,,,0.0,2.0,,,,2025-04-08 22:24,,,,,,,,,,,,,,,,6A5B3BA0-14B7-11F0-B3E2-6B45E68810A7,2025-04-08 22:24:04,2025-04-08 22:24:40,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-08 22:24:41"",    ""utcTime"": ""2025-04-08 20:24:04.442480Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,10.0,,,,,0.0,1.0,,,2025-04-09 07:33,,,,,,,,,,,,,,,,,256A6EB0-1504-11F0-9D60-455267C064D5,2025-04-09 07:33:20,2025-04-09 07:33:57,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-09 07:33:57"",    ""utcTime"": ""2025-04-09 05:33:20.027536Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,11.0,,,,,0.0,0.0,2025-04-09 12:28,1.0,,,,1.0,,0.0,,,,,,,,,,,,61D66EC0-152D-11F0-9837-C549AB2E321B,2025-04-09 12:28:30,2025-04-09 12:29:04,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-09 12:29:04"",    ""utcTime"": ""2025-04-09 10:28:30.764653Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S007,wear_log,12.0,,,,,0.0,1.0,,,2025-04-09 13:21,,,,,,,,,,,,,,,,,B529BEE0-1534-11F0-9837-C549AB2E321B,2025-04-09 13:20:57,2025-04-09 13:21:14,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-09 13:21:14"",    ""utcTime"": ""2025-04-09 11:20:57.038601Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,13.0,,,,,0.0,0.0,2025-04-09 18:24,3.0,,,,1.0,,0.0,,,,,,,,,,,,08EB9A60-155F-11F0-B0E5-4B72090A5B1B,2025-04-09 18:23:56,2025-04-09 18:24:21,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-09 18:24:22"",    ""utcTime"": ""2025-04-09 16:23:56.422105Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S007,wear_log,14.0,,,,,0.0,1.0,,,2025-04-09 19:07,,,,,,,,,,,,,,,,,0A3808D0-1565-11F0-916D-85A10FC6736A,2025-04-09 19:06:55,2025-04-09 19:07:08,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-09 19:07:08"",    ""utcTime"": ""2025-04-09 17:06:55.581598Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,15.0,,,,,0.0,0.0,2025-04-09 22:11,3.0,,,,1.0,,0.0,,,,,,,,,,,,D84AD1D0-157E-11F0-B328-8BAE092DF577,2025-04-09 22:11:38,2025-04-09 22:11:59,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-09 22:11:59"",    ""utcTime"": ""2025-04-09 20:11:38.733270Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""29""  }",result.zip,0.0
THUAS_S007,wear_log,16.0,,,,,0.0,2.0,,,,2025-04-09 23:20,,,,,,,,,,,,,,,,5FAA0980-1588-11F0-B328-8BAE092DF577,2025-04-09 23:19:51,2025-04-09 23:20:06,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-09 23:20:07"",    ""utcTime"": ""2025-04-09 21:19:51.320197Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,17.0,,,,,0.0,1.0,,,2025-04-10 07:46,,,,,,,,,,,,,,,,,18400DF0-15CF-11F0-81F5-B7890C68DD16,2025-04-10 07:46:05,2025-04-10 07:46:32,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-10 07:46:33"",    ""utcTime"": ""2025-04-10 05:46:05.775485Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""15""  }",result.zip,0.0
THUAS_S007,wear_log,18.0,,,,,0.0,0.0,2025-04-10 09:01,2.0,,,,1.0,,0.0,,,,,,,,,,,,A86408A0-15D9-11F0-88BF-D5F564470635,2025-04-10 09:01:42,2025-04-10 09:02:04,,1.0,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2025-04-10 09:02:04"",    ""utcTime"": ""2025-04-10 07:01:42.570456Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""4"",    ""devicemodel"": ""FP3"",    ""percentComplete"": ""29""  }",result.zip,0.0
